ybp,K_ID,Lat,Lon,Acer,Achillea_t,Aconitum,Agrimonia,Alchemilla,Alnus,Anagallis,Anemone_t,Apiaceae,Armeria,Artemisia,Asteraceae,Asteraceae_liguliflorae,Asteraceae_tubuliflorae,Astragalus,Betula,Betula_nana_t,Boraginaceae,Brassicaceae,Calluna_vulgaris,Campanula,Cannabis_t,Carpinus,Caryophyllaceae,Centaurea_cyanus,Centaurea_sp,Cerastium_t,Cerealia_sum,Chenopodiaceae,Chrysosplenium,Circaea,Cirsium_t,Convolvulaceae,Corylus,Cyperaceae,Daphne,Dianthus,Dipsacaceae,Drosera,Dryas,Empetraceae,Epilobium,Epilobium_angustifolium,Ericaceae,Fabaceae,Fagopyrum_esculentum,Fagus,Fallopia_convolvulus,Filipendula,Frangula,Fraxinus,Galium_t,Gentianaceae,Geranium,Geum,Hedera,Helianthemum,Helianthus_t,Hippophae,Humulus,Hypericum,Impatiens,Jasione,Juniperus,Knautia,Lamiaceae,Liliaceae,Linum_catharcticum,Linum_usitatissimum,Lychnis_t,Lycopus,Lysimachia,Lythrum,Melampyrum,Mentha,Mercurialis,Myrica_t,Odontites,Onagraceae,Ononis,Oxyria_t,Papaveraceae,Parnassia,Picea,Pinus,Plantago_lanceolata,Plantago_majormedia_t,Plantago_maritima_t,Plantago_sp,Poaceae,Polemoniaceae,Polygala,Polygonum_aviculare,Polygonum_persicaria,Populus,Potentilla,Primulaceae,Prunella,Pulmonaria,Quercus,Ranunculaceae,Ranunculus_acris_t,Rhamnus,Rhinanthus,Rosaceae,Rubus_chamaemorus,Rumex,Rumex_acac_t,Rumex_longifolium,Salix,Sambucus,Sanguisorba,Saxifraga,Scheuchzeria_palustris,Scrophularia,Scrophulariaceae,Secale,Sedum,Solanum,SolidagoSaussurea_t,Sorbus,Spergula,Stachys,Succisa,Taxus,Teucrium_t,Thalictrum_t,Tilia,Trientalis,Trifolium_t,Trollius,Ulmus,Urtica,Vaccinum_t,Valeriana,Veronica,Viburnum,Vicia,Viola,Viscum
2966.5,K6,57.583056,27.238611,0,0,0,0,0,104,1,0,1,0,4,0,0,7,0,220,5,0,18,4,0,0,1,1,1,0,0,10,3,0,0,0,0,6,35,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,62,347,0,2,0,0,136,0,0,0,0,5,0,0,0,0,7,0,0,0,0,2,0,31,0,0,17,2,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2961.625616,K19,57.859444,27.175,0,0,0,0,0,130,0,0,3,0,2,0,0,1,0,320,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,228,222,0,0,0,0,18,0,0,0,0,1,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,0,25,0,0,0,0,0,0,0,0
2950.8,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
2908.374384,K19,57.859444,27.175,0,0,0,0,0,189,0,0,2,0,6,0,0,0,0,351,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,51,13,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,311,0,0,0,0,36,0,0,0,0,1,0,0,0,0,50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,33,3,0,0,0,0,0,0,0
2898,K34,57.738889,26.905,0,0,0,0,0,163,0,0,5,0,3,0,1,0,0,452,0,0,0,3,0,0,3,1,0,0,0,2,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,221,0,2,0,0,29,1,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,3,0,0,0,0,0,0,0
2894.833333,K6,57.583056,27.238611,0,0,0,0,0,105,0,0,1,0,16,0,3,3,0,396,3,0,6,7,1,0,1,1,2,0,0,5,6,0,0,0,0,7,52,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,173,4,0,0,0,122,0,0,0,0,15,0,0,0,0,9,0,0,0,0,2,0,27,0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0
2893.56,K22,59.441667,25,0,0,0,0,0,201,0,0,0,0,14,0,1,1,0,498,0,0,1,15,0,0,3,0,0,0,0,5,2,0,0,0,0,36,22,0,0,0,0,0,0,0,0,3,0,0,1,0,21,0,4,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,148,1,0,0,0,85,0,0,0,0,0,0,0,0,0,24,0,0,0,1,1,0,0,3,0,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,7,0,0,0,7,2,0,0,0,0,0,0,0
2886.2,K49,57.808333,27.058333,0,0,0,0,0,2,0,0,1,0,4,0,0,2,0,308,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,136,0,0,0,0,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,0,0,0
2858.743902,K4,59.466667,26.521944,0,0,0,0,0,246,0,0,0,0,9,0,0,2,0,255,0,0,0,572,0,0,1,0,0,0,0,0,1,0,0,0,0,148,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,181,0,0,0,0,7,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,41,0,0,0,0,1,0,0,0
2853.76,K31,58.273611,22.217222,0,0,0,0,0,247,0,0,0,0,7,0,1,1,0,103,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,164,15,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,29,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,219,0,0,0,0,39,0,0,0,0,0,0,0,0,0,69,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,54,0,0,0,0,0,0,0,0
2845.5,K47,58.330278,22.060556,0,0,0,0,0,373,0,0,0,0,6,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,197,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,287,0,0,0,0,13,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,82,0,1,0,0,0,0,0,0
2824,K34,57.738889,26.905,0,0,0,0,0,159,0,0,0,0,1,0,0,0,0,470,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,29,15,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,195,0,0,0,0,24,0,0,1,0,0,0,0,0,0,29,0,0,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,3,0,0,0,0,0,0,0
2814.133333,K48,58.756667,24.460278,0,0,0,0,0,354,0,0,1,0,2,0,0,0,0,260,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,124,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,94,0,2,0,0,0,0,0,0
2797.9,K22,59.441667,25,0,0,0,0,0,229,0,0,5,0,11,0,0,0,0,484,0,0,0,2,0,1,1,0,0,0,0,25,1,0,0,0,0,42,37,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,68,180,1,0,1,0,84,0,0,0,0,2,2,0,0,0,36,1,0,0,0,2,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0
2787.333333,K6,57.583056,27.238611,1,0,0,0,0,104,0,0,1,0,11,0,2,2,0,249,5,0,6,1,0,0,2,0,2,0,0,22,3,0,0,0,0,6,110,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,34,220,0,1,0,0,110,0,0,0,0,26,0,0,0,0,15,0,0,0,0,2,0,33,0,0,3,1,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0
2780.4,K36,59.175833,24.429722,0,0,0,0,0,232,0,0,0,0,3,0,0,0,0,377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,92,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,160,0,0,0,0,0,0,0,0
2750,K34,57.738889,26.905,0,0,0,0,0,227,0,0,1,0,5,0,1,1,0,364,0,0,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,231,1,0,0,0,29,0,0,0,0,0,0,0,0,0,33,0,0,0,0,5,0,0,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,1,0,0,0,0,0,0,0
2748.62069,K19,57.859444,27.175,0,0,0,0,0,131,0,0,0,0,5,0,0,0,0,517,0,0,6,1,0,0,2,0,0,0,0,0,1,0,0,0,0,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,170,0,0,0,0,31,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,19,0,0,0,0,0,0,0,0
2724.43,K34,57.738889,26.905,1,0,0,0,0,180,0,0,4,0,4,0,1,1,0,340,0,0,1,0,0,0,7,1,0,0,0,13,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,312,0,0,0,0,49,0,0,0,0,1,0,0,0,0,27,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,5,0,0,0,0,0,0,0
2715.666667,K6,57.583056,27.238611,1,0,0,0,0,92,0,0,1,0,18,0,7,4,0,332,3,0,10,1,0,0,1,0,1,0,0,8,2,0,0,0,0,1,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,200,2,0,0,0,183,0,0,0,0,9,0,0,0,0,4,0,0,0,0,2,0,28,0,0,12,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0
2702.24,K22,59.441667,25,0,0,0,0,0,221,0,0,3,0,21,0,1,0,0,452,0,0,0,9,0,0,3,0,0,0,0,3,3,0,0,0,0,31,20,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,175,0,0,0,0,88,0,0,0,0,0,1,0,0,0,27,0,1,0,1,1,0,0,5,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,16,0,0,0,0,0,0,0,0
2698.875,K34,57.738889,26.905,0,0,0,0,0,160,0,0,3,0,1,0,2,0,0,452,0,0,0,2,0,0,3,1,0,0,0,9,2,0,0,0,0,13,25,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80,233,1,1,0,0,66,0,0,0,0,0,2,0,0,0,27,0,0,0,1,7,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,0,0,0,0,0,0,0
2695.369458,K19,57.859444,27.175,1,0,0,0,0,99,0,0,0,0,3,0,2,0,0,463,0,0,17,3,0,0,2,0,0,0,0,0,1,0,0,0,0,26,11,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,279,1,0,0,0,39,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,2,0,0,0,0,0,0,0
2673.32,K34,57.738889,26.905,0,0,0,0,0,112,0,0,2,0,0,0,2,0,0,528,0,0,0,0,0,0,3,1,0,0,0,6,1,0,0,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,244,0,3,0,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,7,0,0,0,0,0,0,0,0
2663.9,K32,57.676944,27.077222,1,0,0,0,0,249,0,2,2,0,9,0,2,1,0,386,0,0,0,0,0,0,1,0,5,0,0,6,2,0,0,0,0,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,197,1,1,0,0,65,0,0,0,0,0,0,0,0,0,14,0,2,0,0,8,0,0,8,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,3,0,0,0,5,1,0,0,0,0,0,0,0
2662.05,K47,58.330278,22.060556,2,1,0,0,0,282,0,0,0,0,2,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,177,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,208,0,0,0,0,21,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,106,0,0,0,0,0,0,0,0
2647.765,K34,57.738889,26.905,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,436,0,0,0,1,0,1,4,1,0,0,0,6,3,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,222,1,0,0,0,42,0,0,0,0,0,0,0,0,0,27,0,0,0,1,2,0,0,2,0,24,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,1,0,0,0,0,0,0,0
2627.7,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,328,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0,0,0,0,19,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
2622.21,K34,57.738889,26.905,0,0,0,0,0,186,0,0,3,0,1,0,0,1,0,496,0,0,1,4,0,0,2,0,0,0,0,8,0,0,0,0,0,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,179,0,0,0,0,42,0,0,0,0,0,0,0,0,0,33,0,0,0,0,3,0,0,4,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,1,0,5,3,0,0,0,0,0,0,0
2608.166667,K6,57.583056,27.238611,0,0,0,0,0,100,0,0,1,0,18,0,2,2,0,338,1,0,0,7,0,0,3,3,2,0,0,3,2,0,0,0,0,6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,239,2,0,0,0,190,0,0,0,0,6,0,0,0,0,8,0,0,0,0,1,0,19,0,0,5,3,0,0,0,0,0,80,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,20,0,0,0,0,0,0,0
2606.58,K22,59.441667,25,0,0,0,0,0,230,0,0,5,0,9,0,0,4,0,435,0,0,1,11,0,0,2,0,0,0,0,6,1,0,0,0,0,21,9,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,218,0,0,0,0,59,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,9,0,0,0,12,0,0,0,0,0,0,0,0
2596.655,K34,57.738889,26.905,0,0,0,0,0,177,0,0,1,0,0,0,0,0,0,409,0,0,1,0,0,0,5,0,0,0,0,2,1,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,244,0,0,0,0,37,0,0,1,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0
2588.866995,K19,57.859444,27.175,0,0,0,0,0,156,0,0,2,0,3,0,0,0,0,597,0,0,5,2,0,0,1,1,0,0,0,0,1,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,230,0,0,0,0,25,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0
2575.944444,K40,58.529722,22.423056,0,0,0,0,0,150,0,0,2,0,24,0,0,0,0,365,0,0,0,610,0,0,30,0,0,0,0,16,2,0,0,0,0,55,10,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,7,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,1,64,303,6,0,0,0,42,0,0,0,0,0,1,0,0,0,27,0,1,0,0,2,1,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,14,0,21,0,0,0,0,0,0
2571.1,K34,57.738889,26.905,0,0,0,0,0,156,0,0,3,0,3,0,4,0,0,361,0,0,0,1,0,0,3,0,0,0,0,13,0,0,0,0,0,50,35,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,242,0,2,0,0,76,0,0,0,0,1,1,0,0,0,36,0,0,0,0,7,0,0,4,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0
2563.1,K49,57.808333,27.058333,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0
2545.545,K34,57.738889,26.905,0,0,0,0,0,140,0,0,1,0,5,0,0,1,0,326,0,0,1,3,1,1,3,0,0,0,0,16,0,0,0,0,0,29,26,0,0,0,0,0,0,0,0,1,0,0,2,0,3,2,7,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,338,0,2,0,0,68,0,0,0,0,0,1,0,0,0,29,0,0,0,0,1,0,0,4,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,1,0,8,1,0,0,0,0,0,0,0
2539.75,K47,58.330278,22.060556,0,0,0,0,0,225,0,0,1,0,0,0,0,0,0,331,0,0,0,89,0,0,4,0,0,0,0,1,0,0,0,0,0,153,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,211,0,0,0,0,36,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,65,0,2,0,0,0,0,0,0
2536.5,K6,57.583056,27.238611,0,0,0,0,0,86,0,0,1,0,18,0,7,2,0,213,2,0,12,9,0,0,0,1,1,0,0,17,4,0,0,0,0,0,89,0,0,0,0,0,0,1,0,1,0,2,0,0,6,0,7,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,185,2,7,0,0,167,0,0,0,0,22,0,0,0,0,11,0,0,0,0,1,0,40,0,0,11,3,0,1,0,0,0,85,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2535.615764,K19,57.859444,27.175,0,0,0,0,0,150,0,0,0,0,2,0,0,0,0,450,0,0,6,0,0,0,3,0,0,0,0,0,1,0,0,0,0,26,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,270,0,0,0,0,19,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0
2534,K36,59.175833,24.429722,0,0,0,0,0,267,0,0,0,0,4,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,114,0,0,0,0,0,0,0,0
2519.99,K34,57.738889,26.905,1,0,0,0,0,121,0,0,1,0,3,0,0,2,0,400,0,0,0,0,0,0,8,1,0,0,0,8,1,0,0,0,0,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,300,0,0,0,0,52,0,0,0,0,1,1,0,0,0,29,0,0,0,0,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,3,0,0,0,0,0,0,0
2510.92,K22,59.441667,25,0,0,0,0,0,225,0,0,3,0,10,0,0,1,0,449,0,0,1,9,0,0,3,0,0,0,0,11,2,0,0,0,0,40,21,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,4,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,169,0,0,1,0,93,0,0,0,0,3,0,0,0,0,35,1,0,0,0,0,0,0,5,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,7,0,0,0,0,0,0,0,0
